Jan	1950	102526.4709																					
	47.5	102837	102902	102957	103019	103108	103231	103374	103506	103588	103605	103570	103520	103491	103493	103514	103525	103512	103471	103405	103316	103200	
	50	102697	102771	102826	102882	102961	103083	103238	103397	103523	103585	103581	103533	103472	103421	103393	103381	103376	103363	103323	103243	103114	
	52.5	102374	102472	102557	102638	102730	102846	102989	103141	103276	103367	103405	103397	103364	103327	103303	103297	103301	103301	103276	103213	103108	
	55	101992	102115	102240	102360	102476	102593	102715	102840	102957	103058	103131	103179	103206	103222	103233	103245	103256	103261	103255	103231	103186	
	57.5	101758	101881	102017	102149	102271	102383	102484	102583	102680	102778	102871	102955	103025	103079	103114	103134	103143	103151	103163	103180	103200	
	60	101758	101858	101969	102081	102187	102285	102376	102461	102549	102640	102732	102817	102887	102935	102959	102963	102958	102955	102968	103000	103044	103009.6984
Jan	1991																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102657	102767	102845	102870	102833	102756	102689	102682	102740	102820	102864	102859	102849	102889	102993	103115	103190	103188	103125	103035	102935	
	42.5	102676	102768	102847	102894	102903	102888	102873	102878	102903	102933	102955	102981	103038	103140	103267	103373	103412	103370	103270	103148	103031	
	45	102698	102782	102863	102937	103005	103069	103129	103178	103204	103207	103200	103205	103248	103331	103430	103503	103519	103466	103357	103223	103088	
	47.5	102628	102716	102794	102873	102966	103080	103209	103331	103420	103463	103463	103443	103429	103438	103466	103494	103497	103453	103356	103214	103051	
	50	102343	102446	102534	102618	102717	102850	103017	103204	103373	103493	103544	103536	103492	103444	103417	103413	103414	103390	103315	103180	103003	
	52.5	101861	101988	102107	102218	102333	102471	102646	102852	103060	103234	103345	103385	103371	103336	103313	103319	103341	103350	103311	103211	103060	
	55	101339	101482	101634	101780	101918	102061	102223	102410	102609	102798	102951	103052	103110	103142	103174	103221	103277	103322	103330	103287	103200	
	57.5	100930	101066	101227	101388	101542	101689	101843	102010	102194	102384	102564	102718	102843	102941	103024	103101	103172	103230	103266	103270	103245	
	60	100667	100781	100927	101084	101243	101403	101569	101748	101942	102144	102344	102526	102678	102797	102886	102950	102998	103033	103060	103076	103084	102833
Jan	1992																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102452	102603	102749	102839	102852	102812	102778	102800	102876	102955	102988	102979	102981	103055	103195	103328	103376	103312	103164	102996	102843	
	42.5	102513	102658	102801	102910	102970	102999	103026	103065	103108	103130	103129	103128	103173	103281	103419	103522	103531	103436	103273	103093	102929	
	45	102513	102633	102752	102860	102965	103080	103209	103333	103418	103445	103417	103377	103364	103397	103452	103486	103466	103379	103245	103091	102937	
	47.5	102446	102548	102637	102722	102834	102991	103191	103396	103552	103620	103596	103514	103420	103349	103312	103290	103264	103212	103123	103001	102854	
	50	102269	102382	102465	102541	102638	102789	102991	103215	103402	103504	103506	103427	103311	103207	103140	103111	103103	103085	103030	102927	102780	
	52.5	101921	102066	102180	102276	102379	102511	102679	102865	103033	103144	103182	103156	103098	103044	103018	103023	103040	103040	102997	102901	102767	
	55	101444	101602	101752	101886	102010	102140	102278	102423	102557	102667	102742	102784	102811	102839	102874	102913	102941	102938	102893	102814	102712	
	57.5	101002	101138	101286	101432	101574	101708	101836	101961	102081	102190	102290	102381	102463	102540	102603	102648	102665	102650	102609	102553	102502	
	60	100735	100825	100937	101064	101196	101329	101459	101583	101703	101816	101923	102023	102113	102184	102235	102258	102257	102235	102207	102188	102186	102716.6614
Jan	1993																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102787	102988	103140	103199	103160	103081	103040	103086	103187	103274	103283	103237	103216	103287	103431	103556	103579	103484	103326	103161	103013	
	42.5	102771	102939	103074	103147	103161	103155	103174	103238	103323	103388	103410	103416	103459	103558	103689	103781	103776	103669	103498	103311	103137	
	45	102722	102834	102936	103023	103105	103197	103311	103434	103540	103600	103622	103629	103660	103726	103802	103844	103818	103717	103560	103377	103191	
	47.5	102627	102717	102802	102899	103026	103194	103393	103592	103746	103830	103843	103813	103774	103747	103732	103715	103672	103592	103467	103305	103117	
	50	102418	102525	102617	102718	102854	103042	103273	103510	103707	103824	103850	103800	103713	103620	103548	103500	103464	103417	103332	103197	103023	
	52.5	102065	102202	102318	102426	102550	102715	102917	103137	103337	103478	103541	103532	103476	103410	103360	103340	103337	103326	103275	103172	103024	
	55	101626	101785	101926	102050	102170	102304	102461	102635	102808	102954	103057	103115	103140	103155	103175	103206	103237	103249	103221	103144	103027	
	57.5	101191	101353	101512	101653	101785	101912	102043	102183	102325	102460	102580	102680	102761	102830	102889	102938	102972	102979	102954	102896	102816	
	60	100811	100955	101107	101259	101405	101545	101683	101818	101949	102076	102189	102286	102365	102426	102466	102488	102489	102473	102444	102407	102372	102973.0159
Jan	1994																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102609	102822	103011	103110	103093	103006	102931	102930	102986	103031	103009	102938	102892	102919	102996	103041	102994	102864	102715	102595	102504	
	42.5	102644	102838	103020	103138	103167	103146	103132	103159	103211	103240	103218	103163	103126	103131	103157	103150	103075	102945	102800	102671	102566	
	45	102710	102844	102973	103074	103142	103201	103273	103357	103427	103445	103402	103324	103247	103193	103155	103104	103023	102919	102805	102699	102602	
	47.5	102817	102897	102965	103029	103104	103206	103338	103468	103555	103564	103488	103359	103221	103103	103012	102940	102874	102806	102730	102648	102560	
	50	102834	102894	102929	102962	103021	103124	103262	103393	103474	103467	103373	103223	103063	102927	102833	102774	102735	102697	102646	102578	102498	
	52.5	102636	102693	102724	102752	102799	102879	102984	103084	103140	103131	103059	102952	102843	102761	102713	102691	102679	102660	102624	102574	102520	
	55	102261	102311	102350	102386	102434	102497	102573	102642	102688	102702	102687	102662	102643	102640	102650	102665	102669	102659	102638	102616	102608	
	57.5	101873	101915	101959	102008	102067	102133	102203	102270	102329	102377	102419	102460	102502	102545	102581	102600	102601	102591	102586	102596	102633	
	60	101576	101621	101676	101743	101822	101908	101998	102085	102169	102244	102312	102373	102423	102458	102473	102467	102452	102438	102442	102475	102535	102776.8254
Jan	1995																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102896	103145	103355	103471	103470	103386	103297	103272	103326	103406	103443	103414	103364	103351	103385	103417	103388	103277	103112	102935	102766	
	42.5	102916	103104	103278	103400	103454	103465	103475	103510	103568	103616	103623	103594	103562	103556	103571	103570	103515	103393	103214	103011	102802	
	45	103035	103138	103249	103360	103472	103593	103721	103841	103926	103948	103910	103834	103754	103691	103643	103584	103493	103359	103181	102971	102745	
	47.5	103227	103268	103313	103383	103495	103656	103843	104016	104128	104151	104085	103960	103815	103675	103549	103431	103310	103170	103002	102802	102577	
	50	103323	103341	103347	103370	103438	103565	103732	103897	104011	104040	103977	103845	103675	103501	103337	103196	103069	102942	102797	102624	102421	
	52.5	103203	103225	103229	103233	103264	103336	103441	103552	103635	103658	103614	103511	103375	103228	103092	102975	102876	102782	102674	102542	102380	
	55	102907	102938	102959	102974	102992	103025	103072	103121	103156	103163	103135	103075	102995	102909	102828	102759	102696	102637	102570	102485	102383	
	57.5	102564	102592	102623	102648	102666	102681	102692	102699	102699	102690	102670	102638	102598	102554	102507	102459	102417	102377	102339	102303	102265	
	60	102245	102258	102280	102301	102317	102329	102333	102331	102326	102315	102298	102272	102238	102193	102140	102085	102034	101996	101977	101980	101999	103102.418
Jan	1996																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102915	103030	103117	103138	103093	103027	102989	103003	103035	103034	102983	102921	102919	103003	103131	103214	103205	103111	102986	102864	102745	
	42.5	103008	103092	103173	103228	103259	103283	103316	103348	103351	103306	103237	103195	103223	103316	103416	103454	103401	103276	103121	102965	102812	
	45	103146	103188	103245	103315	103406	103515	103626	103701	103706	103638	103540	103467	103456	103498	103542	103534	103457	103323	103161	102990	102817	
	47.5	103339	103354	103377	103426	103519	103654	103806	103923	103962	103911	103800	103682	103596	103545	103505	103446	103350	103218	103057	102880	102692	
	50	103432	103439	103437	103453	103512	103624	103769	103906	103980	103970	103883	103752	103617	103496	103393	103294	103184	103055	102900	102724	102536	
	52.5	103288	103295	103290	103291	103323	103398	103509	103628	103714	103736	103692	103596	103478	103359	103253	103158	103062	102951	102820	102669	102515	
	55	102964	102967	102971	102979	103003	103050	103119	103197	103262	103292	103283	103240	103181	103120	103064	103012	102957	102889	102806	102711	102614	
	57.5	102629	102623	102632	102650	102676	102708	102748	102789	102822	102842	102847	102842	102828	102815	102801	102787	102766	102735	102700	102661	102626	
	60	102359	102343	102346	102366	102397	102433	102468	102500	102524	102542	102549	102550	102543	102531	102515	102492	102468	102444	102426	102418	102421	
Jan	1997																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102470	102681	102832	102868	102795	102673	102585	102577	102633	102688	102694	102659	102644	102700	102822	102939	102990	102958	102879	102789	102698	
	42.5	102356	102487	102596	102664	102695	102723	102766	102823	102870	102881	102859	102838	102865	102947	103054	103128	103134	103074	102982	102881	102777	
	45	102278	102359	102443	102542	102666	102815	102974	103103	103171	103168	103123	103080	103077	103119	103178	103215	103208	103156	103072	102964	102834	
	47.5	102184	102269	102358	102472	102629	102827	103037	103213	103315	103329	103279	103208	103151	103129	103136	103158	103171	103155	103091	102968	102792	
	50	101956	102064	102169	102290	102442	102631	102838	103025	103155	103209	103188	103122	103049	103002	102997	103030	103076	103097	103052	102923	102719	
	52.5	101584	101704	101825	101950	102092	102253	102431	102604	102747	102837	102871	102861	102837	102831	102860	102930	103010	103060	103041	102932	102756	
	55	101220	101333	101458	101587	101720	101858	102003	102148	102285	102398	102484	102547	102605	102672	102760	102865	102968	103040	103054	103004	102903	
	57.5	101017	101108	101221	101345	101469	101592	101713	101836	101960	102081	102200	102315	102428	102544	102662	102775	102875	102950	102992	103003	102989	
	60	100951	101016	101107	101214	101331	101450	101571	101694	101821	101952	102084	102215	102339	102452	102552	102634	102702	102756	102801	102844	102888	
Jan	1998																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102348	102479	102577	102622	102630	102631	102655	102704	102761	102801	102824	102856	102923	103025	103128	103184	103170	103102	103014	102922	102824	
	42.5	102436	102545	102632	102700	102774	102875	102998	103104	103162	103173	103173	103211	103305	103418	103489	103472	103374	103239	103115	103011	102911	
	45	102615	102708	102784	102869	102998	103184	103393	103562	103645	103643	103612	103612	103661	103725	103741	103673	103534	103372	103228	103105	102989	
	47.5	102838	102925	102984	103052	103175	103366	103592	103787	103894	103904	103862	103823	103813	103814	103789	103708	103576	103420	103262	103104	102941	
	50	103014	103105	103155	103197	103277	103415	103593	103760	103866	103891	103857	103800	103755	103719	103676	103607	103502	103366	103204	103018	102816	
	52.5	103052	103160	103226	103269	103321	103402	103510	103616	103690	103712	103689	103643	103596	103557	103520	103472	103401	103295	103155	102987	102803	
	55	102914	103037	103131	103199	103250	103300	103352	103401	103436	103449	103442	103422	103403	103387	103374	103353	103316	103255	103170	103067	102954	
	57.5	102648	102764	102868	102950	103009	103049	103080	103105	103128	103149	103168	103186	103203	103217	103224	103222	103209	103186	103156	103120	103080	
	60	102348	102436	102521	102597	102660	102713	102757	102803	102852	102906	102959	103009	103047	103071	103077	103067	103049	103030	103016	103010	103004	
Jan	1999																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102563	102722	102886	103006	103035	102974	102882	102839	102881	102966	103016	102996	102947	102936	102986	103040	103027	102922	102769	102627	102514	
	42.5	102622	102788	102959	103094	103170	103194	103206	103234	103278	103310	103297	103247	103202	103201	103234	103247	103190	103058	102888	102721	102574	
	45	102658	102789	102925	103053	103177	103300	103424	103533	103594	103586	103515	103417	103347	103320	103320	103297	103215	103074	102902	102726	102555	
	47.5	102715	102797	102873	102961	103081	103239	103416	103568	103649	103636	103551	103441	103353	103300	103266	103212	103111	102962	102783	102588	102389	
	50	102696	102752	102790	102837	102921	103054	103217	103367	103459	103472	103423	103349	103282	103231	103183	103108	102994	102835	102645	102436	102218	
	52.5	102491	102552	102593	102636	102703	102804	102933	103055	103146	103193	103200	103188	103172	103154	103121	103055	102948	102805	102631	102443	102248	
	55	102167	102241	102310	102380	102459	102553	102656	102756	102839	102903	102951	102989	103020	103040	103036	103001	102932	102832	102714	102582	102444	
	57.5	101932	102007	102094	102185	102284	102381	102475	102561	102636	102700	102758	102813	102858	102892	102905	102893	102856	102801	102733	102657	102576	
	60	101881	101946	102028	102122	102222	102322	102417	102503	102577	102641	102696	102744	102779	102798	102798	102779	102742	102691	102637	102580	102522	
Jan	2000																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102407	102535	102644	102718	102745	102736	102724	102737	102785	102844	102887	102920	102982	103102	103261	103396	103450	103411	103319	103209	103089	
	42.5	102443	102554	102666	102782	102906	103031	103139	103210	103234	103232	103241	103308	103445	103617	103755	103800	103739	103612	103473	103350	103230	
	45	102543	102620	102703	102816	102982	103192	103401	103555	103629	103644	103662	103738	103874	104016	104094	104057	103925	103752	103591	103453	103321	
	47.5	102660	102720	102772	102851	102996	103208	103451	103665	103808	103885	103937	104006	104093	104162	104168	104087	103942	103774	103610	103453	103283	
	50	102659	102728	102777	102836	102947	103123	103347	103571	103758	103886	103973	104035	104080	104095	104068	103991	103878	103744	103594	103419	103214	
	52.5	102479	102570	102645	102718	102820	102965	103149	103352	103539	103691	103803	103880	103929	103951	103946	103916	103864	103784	103666	103503	103298	
	55	102213	102324	102430	102533	102645	102775	102926	103092	103257	103411	103544	103653	103740	103808	103857	103887	103892	103866	103797	103678	103521	
	57.5	102010	102131	102254	102377	102500	102625	102757	102897	103043	103189	103331	103461	103575	103671	103747	103802	103830	103830	103796	103731	103639	
	60	101909	102033	102163	102293	102424	102554	102687	102825	102967	103107	103242	103363	103463	103539	103588	103612	103614	103599	103572	103538	103503	
Jan	2001																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102816	102853	102886	102899	102884	102840	102792	102765	102766	102775	102758	102707	102643	102604	102616	102670	102736	102777	102775	102735	102671	
	42.5	102885	102948	103007	103044	103064	103071	103073	103067	103036	102973	102886	102806	102765	102779	102838	102904	102941	102935	102891	102827	102760	
	45	102911	102990	103058	103116	103168	103224	103276	103300	103272	103190	103084	103003	102987	103032	103107	103161	103159	103100	103005	102906	102818	
	47.5	102883	102952	103009	103058	103118	103200	103292	103362	103378	103334	103258	103198	103187	103225	103274	103292	103254	103158	103029	102892	102763	
	50	102724	102776	102818	102857	102918	103013	103130	103241	103308	103322	103297	103265	103257	103270	103287	103277	103223	103123	102987	102832	102674	
	52.5	102422	102472	102521	102576	102654	102759	102886	103011	103109	103166	103189	103198	103210	103228	103244	103240	103202	103129	103019	102885	102737	
	55	102093	102157	102233	102320	102419	102533	102653	102768	102866	102944	103006	103061	103115	103169	103213	103236	103232	103198	103137	103053	102956	
	57.5	101904	101976	102066	102169	102274	102379	102479	102571	102656	102738	102820	102906	102992	103071	103133	103172	103185	103177	103155	103126	103091	
	60	101888	101953	102034	102122	102212	102299	102380	102456	102532	102609	102694	102779	102859	102923	102966	102986	102986	102978	102970	102971	102981	
Jan	2002																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102647	102816	102974	103082	103100	103035	102955	102938	103013	103121	103176	103137	103040	102956	102912	102886	102829	102731	102619	102523	102439	
	42.5	102612	102789	102952	103066	103113	103111	103095	103104	103143	103183	103196	103179	103158	103150	103142	103097	102993	102844	102693	102572	102476	
	45	102527	102672	102811	102927	103025	103115	103205	103288	103347	103367	103354	103330	103319	103316	103293	103213	103069	102888	102712	102570	102458	
	47.5	102426	102535	102635	102736	102854	103004	103176	103336	103448	103486	103462	103403	103341	103282	103208	103101	102958	102797	102640	102503	102383	
	50	102232	102325	102402	102485	102596	102756	102953	103146	103289	103346	103318	103231	103121	103014	102918	102828	102741	102653	102561	102465	102359	
	52.5	101859	101953	102033	102117	102221	102362	102536	102710	102845	102910	102899	102830	102737	102651	102594	102567	102563	102563	102548	102506	102433	
	55	101355	101450	101547	101644	101748	101868	102003	102137	102247	102318	102344	102334	102312	102300	102314	102353	102408	102459	102488	102486	102454	
	57.5	100886	100975	101077	101184	101290	101394	101498	101599	101690	101767	101826	101872	101915	101961	102013	102074	102132	102183	102217	102235	102246	
	60	100564	100640	100735	100838	100940	101040	101134	101225	101311	101394	101470	101539	101599	101651	101694	101728	101755	101778	101802	101838	101891	
Jan	2003																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102465	102654	102849	102995	103047	103008	102940	102911	102948	103009	103036	103016	102995	103033	103137	103243	103267	103176	103010	102840	102706	
	42.5	102444	102623	102815	102972	103062	103097	103115	103151	103206	103253	103270	103264	103278	103339	103424	103474	103429	103282	103084	102900	102759	
	45	102493	102622	102759	102881	102984	103079	103184	103298	103397	103457	103469	103460	103462	103491	103527	103522	103442	103290	103106	102933	102792	
	47.5	102573	102653	102724	102786	102863	102975	103126	103294	103433	103513	103523	103489	103448	103420	103403	103369	103298	103183	103042	102889	102740	
	50	102563	102626	102662	102693	102746	102847	102998	103168	103313	103391	103394	103343	103273	103214	103173	103145	103108	103045	102947	102818	102669	
	52.5	102349	102424	102478	102522	102580	102670	102792	102926	103039	103102	103107	103073	103024	102987	102974	102978	102982	102962	102904	102808	102684	
	55	101931	102023	102109	102189	102271	102358	102454	102548	102628	102682	102713	102726	102740	102766	102807	102851	102887	102898	102875	102821	102749	
	57.5	101434	101524	101624	101727	101827	101923	102013	102095	102170	102239	102306	102373	102445	102520	102592	102655	102700	102724	102726	102716	102699	
	60	101008	101078	101166	101269	101378	101488	101596	101701	101803	101903	102001	102097	102185	102263	102325	102372	102401	102421	102438	102458	102487	
Jan	2004																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102157	102320	102490	102620	102674	102665	102640	102647	102708	102802	102893	102966	103029	103101	103170	103203	103176	103093	102978	102858	102737	
	42.5	102235	102403	102595	102765	102887	102964	103014	103056	103102	103156	103224	103307	103398	103476	103510	103475	103374	103237	103090	102949	102811	
	45	102465	102593	102733	102871	103003	103136	103270	103385	103472	103528	103567	103607	103652	103677	103658	103580	103452	103299	103143	102994	102848	
	47.5	102757	102824	102878	102932	103016	103150	103323	103501	103638	103711	103726	103708	103677	103637	103580	103492	103376	103237	103083	102921	102757	
	50	102950	102981	102981	102977	103011	103115	103280	103462	103607	103678	103674	103619	103549	103482	103423	103355	103264	103140	102984	102804	102624	
	52.5	102952	102983	102987	102983	103012	103091	103214	103347	103449	103491	103474	103424	103372	103334	103310	103280	103217	103106	102952	102774	102609	
	55	102791	102834	102866	102896	102937	102999	103071	103138	103180	103189	103172	103152	103145	103159	103179	103182	103143	103055	102932	102799	102692	
	57.5	102569	102603	102644	102687	102733	102776	102812	102834	102840	102833	102826	102831	102853	102888	102918	102930	102903	102847	102778	102720	102699	
	60	102335	102346	102368	102399	102435	102470	102501	102521	102532	102537	102543	102555	102571	102585	102590	102579	102553	102522	102503	102515	102563	
Jan	2005																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102376	102431	102489	102534	102556	102554	102544	102546	102560	102580	102600	102638	102718	102847	102993	103098	103120	103059	102948	102824	102690	
	42.5	102407	102492	102582	102664	102742	102825	102906	102973	103013	103028	103045	103095	103191	103306	103391	103401	103328	103196	103044	102890	102736	
	45	102622	102727	102819	102905	103002	103119	103244	103346	103402	103414	103420	103451	103514	103581	103602	103550	103432	103276	103110	102940	102759	
	47.5	102951	103048	103114	103167	103237	103344	103474	103590	103655	103668	103649	103631	103626	103622	103593	103519	103406	103264	103102	102916	102701	
	50	103145	103214	103245	103266	103313	103407	103537	103663	103744	103764	103729	103672	103613	103557	103499	103430	103337	103218	103061	102862	102629	
	52.5	103051	103090	103105	103124	103171	103265	103391	103517	103604	103636	103617	103568	103513	103463	103421	103372	103303	103199	103056	102874	102673	
	55	102783	102805	102824	102853	102906	102987	103084	103178	103248	103287	103298	103298	103300	103306	103311	103298	103256	103177	103068	102940	102816	
	57.5	102563	102580	102603	102634	102676	102723	102774	102820	102858	102891	102929	102975	103031	103088	103133	103146	103125	103071	103002	102940	102897	
	60	102448	102465	102485	102509	102538	102566	102593	102619	102647	102684	102733	102794	102861	102920	102957	102964	102938	102895	102852	102827	102832	
Jan	2006																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102549	102532	102595	102700	102779	102792	102757	102720	102703	102698	102684	102674	102702	102791	102908	102995	103012	102975	102926	102891	102853	
	42.5	102706	102734	102827	102955	103072	103145	103181	103199	103212	103218	103210	103196	103196	103213	103232	103225	103182	103121	103068	103025	102970	
	45	102929	102972	103046	103128	103207	103268	103318	103357	103389	103409	103415	103412	103410	103408	103395	103362	103312	103257	103202	103141	103058	
	47.5	103136	103180	103209	103224	103235	103252	103280	103318	103354	103377	103387	103388	103386	103386	103382	103370	103347	103310	103255	103169	103046	
	50	103171	103220	103239	103238	103234	103244	103270	103304	103332	103342	103330	103310	103292	103287	103291	103300	103300	103278	103220	103118	102977	
	52.5	102985	103038	103083	103121	103164	103214	103264	103303	103320	103308	103278	103244	103221	103218	103232	103251	103256	103234	103177	103086	102973	
	55	102725	102770	102832	102910	102995	103076	103143	103183	103195	103187	103170	103163	103175	103204	103239	103263	103264	103238	103190	103133	103081	
	57.5	102619	102640	102692	102765	102843	102916	102968	103000	103018	103031	103055	103098	103159	103224	103277	103300	103289	103254	103215	103190	103196	
	60	102726	102733	102761	102803	102851	102893	102925	102951	102975	103009	103059	103124	103197	103258	103292	103290	103256	103206	103168	103159		
Jan	2007																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102856	103056	103254	103400	103451	103422	103383	103395	103468	103545	103570	103537	103492	103482	103501	103507	103462	103367	103249	103123	102989	
	42.5	102785	102989	103191	103350	103449	103504	103552	103620	103692	103737	103741	103718	103707	103725	103750	103744	103679	103563	103417	103258	103088	
	45	102737	102902	103062	103202	103329	103459	103602	103740	103846	103894	103891	103866	103855	103864	103868	103839	103759	103636	103487	103321	103136	
	47.5	102721	102845	102954	103061	103195	103372	103583	103786	103935	104000	103988	103935	103880	103836	103793	103735	103649	103539	103410	103256	103080	
	50	102603	102712	102795	102884	103015	103206	103438	103667	103835	103911	103898	103831	103748	103673	103610	103550	103481	103396	103292	103161	103003	
	52.5	102283	102395	102487	102583	102714	102892	103101	103304	103458	103539	103552	103523	103483	103454	103433	103414	103381	103325	103241	103127	102991	
	55	101830	101957	102073	102193	102328	102484	102648	102802	102925	103011	103068	103112	103160	103213	103264	103297	103297	103256	103179	103077	102961	
	57.5	101410	101545	101683	101826	101970	102112	102247	102366	102470	102562	102651	102748	102850	102950	103031	103073	103069	103021	102941	102850	102763	
	60	101084	101215	101359	101513	101668	101816	101954	102076	102188	102292	102394	102495	102590	102667	102713	102716	102680	102613	102534	102464	102415	
Jan	2008																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102930	102966	103074	103168	103185	103140	103111	103145	103212	103234	103197	103172	103247	103425	103601	103659	103577	103438	103332	103265	103179	
	42.5	103066	103121	103244	103376	103464	103506	103542	103598	103661	103703	103718	103748	103828	103938	104008	103974	103848	103692	103569	103468	103347	
	45	103193	103236	103331	103450	103564	103659	103743	103819	103880	103922	103954	104004	104082	104160	104190	104138	104018	103874	103737	103602	103440	
	47.5	103402	103432	103478	103548	103638	103744	103857	103960	104038	104084	104109	104134	104164	104185	104172	104107	103996	103859	103706	103533	103330	
	50	103599	103630	103649	103673	103727	103816	103935	104057	104156	104211	104225	104209	104178	104133	104068	103976	103853	103705	103532	103330	103107	
	52.5	103594	103640	103660	103673	103703	103766	103861	103966	104056	104113	104128	104108	104066	104008	103935	103841	103723	103575	103402	103206	103000	
	55	103359	103420	103461	103488	103516	103554	103606	103665	103721	103763	103788	103800	103800	103789	103761	103708	103621	103503	103361	103207	103055	
	57.5	103049	103117	103181	103234	103278	103313	103342	103369	103393	103420	103448	103480	103510	103531	103531	103502	103439	103349	103245	103142	103052	
	60	102775	102840	102916	102994	103068	103130	103181	103220	103249	103274	103292	103307	103312	103297	103259	103195	103107	103011	102925	102856	102814	
Jan	2009																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102510	102596	102714	102835	102917	102941	102942	102969	103040	103120	103164	103168	103171	103212	103282	103327	103296	103188	103041	102902	102785	
	42.5	102532	102642	102776	102912	103031	103125	103200	103268	103330	103376	103405	103433	103476	103542	103593	103587	103496	103340	103162	102999	102859	
	45	102627	102731	102841	102960	103090	103231	103368	103484	103561	103597	103610	103625	103659	103698	103705	103651	103528	103364	103192	103038	102894	
	47.5	102774	102852	102915	102984	103087	103231	103395	103546	103649	103691	103691	103676	103662	103644	103602	103518	103401	103265	103126	102986	102842	
	50	102842	102900	102932	102967	103038	103160	103316	103468	103577	103625	103621	103586	103541	103493	103436	103365	103282	103187	103078	102953	102806	
	52.5	102737	102797	102836	102874	102940	103038	103159	103278	103364	103404	103406	103387	103363	103344	103328	103307	103274	103222	103140	103029	102895	
	55	102511	102585	102649	102714	102783	102861	102940	103007	103054	103082	103098	103118	103148	103189	103233	103267	103278	103260	103208	103129	103031	
	57.5	102297	102373	102448	102523	102590	102647	102691	102721	102744	102766	102799	102849	102916	102991	103060	103112	103135	103133	103106	103070	103028	
	60	102123	102182	102245	102308	102365	102413	102451	102482	102514	102552	102600	102660	102723	102782	102825	102848	102852	102843	102834	102834	102849	
Jan	2010																						
	70	72.5	75	77.5	80	82.5	85	87.5	90	92.5	95	97.5	100	102.5	105	107.5	110	112.5	115	117.5	120		
	40	102395	102447	102507	102567	102616	102654	102688	102725	102753	102762	102752	102742	102776	102866	102990	103081	103093	103024	102914	102811	102722	
	42.5	102397	102471	102568	102680	102802	102923	103032	103105	103129	103111	103089	103112	103203	103340	103457	103490	103415	103267	103101	102955	102829	
	45	102512	102599	102710	102837	102975	103116	103243	103326	103353	103337	103325	103362	103460	103586	103674	103673	103575	103412	103230	103054	102880	
	47.5	102743	102830	102919	103004	103092	103186	103281	103357	103403	103418	103430	103464	103525	103592	103626	103599	103505	103359	103180	102976	102755	
	50	103006	103089	103152	103194	103230	103275	103340	103415	103485	103535	103564	103577	103578	103563	103525	103455	103348	103205	103019	102796	102551	
	52.5	103179	103264	103328	103366	103391	103423	103473	103543	103616	103673	103699	103689	103643	103575	103486	103385	103265	103118	102938	102728	102509	
	55	103213	103297	103368	103418	103451	103477	103506	103545	103585	103616	103625	103606	103560	103495	103419	103331	103233	103115	102976	102823	102674	
